CustAcct,CustomerName,Address1,Address2,City,State,Zip,OfficePhone,OfficeFax,OfficeContactFirstName,OfficeContactLastName,OfficeContactEmailAddress,SalesContactFirstName,ARContactFirstName,SalesContactLastName,SalesContactEmailAddress,ARContactLastName,ARContactEmailAddress,CCContactFirstName,CCContactLastName,CCContactEmailAddress,WebAddress,BranchCode,SmanCode,SalesmanName,MarketGroup,MarketGroupDescription,TaxAreaCode,TaxAreaDescription,FedTaxFlag,FedTaxAreaCode,FedTaxResaleNum,FedTaxAreaDescription,Terms,LastSaleDate,CreditLimit,CreditComments1,CreditComments2,CurBalance,AgeBal1,AgeBal2,AgeBal3,AgeBal4,AgeBal5,AgeBal6,Carrier,FOB,FrtPpdCollect,TaxFlag,ResaleTaxNum,CustDiscRate,ComFlag,CustComRate,ServiceChgFlag,PrintStatementFlag,DeliveryRouteCode,DeliverySeqNum,DeliveryRouteDesc,PrintPricesOnPickFlag,ShipToFlag,NumShipTos,PrimaryShipToCode,PrimaryShipCustomerName,PrimaryShipAddress1,PrimaryShipAddress2,PrimaryShipCity,PrimaryShipState,PrimaryShipZip,PrimaryShipAttention,PrimaryShipInstructions1,PrimaryShipInstructions2,PrimaryShipInstructions3,CustPriceOptDesc,CustPriceCtrl,CustPriceOpt,CustPriceBrkt,CustPricePct,CustPriceChgCtrl,Comments1,Comments2,Comments3,BillingInstructions1,BillingInstructions2,ShippingInstructions1,AutoCreditHoldOpt,ShippingInstructions2,ShippingInstructions3,PORequiredFlag,BlanketPONum,WHCode,PmtGroupCode,PmtGroupDescription,PricingClassCode,PricingClassDesc,ChargeFrtFlag,TaxFrtFlag,KeyCust,SalesClass,CalcClass,CustStatus,OEAddCustPartNumLineFlag,JMCatCustFlag,CSSCustFlag,CSRLastLoginDate,CSRTotLogins,CSRFirstLoginDate,CSRCurLogins,CorpAcctCode,CorpCurrentBudget,CorpLastBudget,CorpMaxOrderTotal,InvcIssueOpt,InvcIssueContact,InvcCopySendFlag,InvcCopySendVia,InvcCopyContact,SendInvcWithDeliveryFlag,OrderConfirmSendFlag,OrderConfirmSendVia,OrderConfirmContact,OrderConfirm2SendVia,OrderConfirm2Contact,ShipNoticeSendFlag,ShipNoticeSendVia,ShipNoticeContact,Field1,Field2,SetupTimeStamp,SetupByUser,LastModifyTimeStamp,LastModifyByUser,ObsoleteFlag,CustID
SHEIK100,THE SHEIK SANDWICHES-103RD,7361 103RD STREET,,JACKSONVILLE,FL,32210,904-778-4805,904-778-1866,MICHAEL,SALAMEH,,,,,,,,,,,,FLORIDASALES,24,Artie Hardie - Existing,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 10,10/5/2021,2500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8012220533-6,0,Y,0,Y,P,7,0,Westside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/20/2010 2:31:49 PM,JACKIE,6/3/2015 12:48:11 PM,RANDY,N,10737
ALLMY100,ALL MY SONS M&S OF JAX INC.,6805-1 STUART LANE SOUTH,,JACKSONVILLE,FL,32254,904-642-6900,904-786-7711,STEVE,HOROWITZ,STEVENH@ALLMYSONS.COM,STEVE,HOROWITZ,STEVENH@ALLMYSONS.COM,STEVE,HOROWITZ,STEVENH@ALLMYSONS.COM,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,6/27/2017,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,SHIRLEY,N,E,,N,N,E,,E,,N,E,,,,7/21/2010 2:16:12 PM,RANDY,6/15/2017 9:54:34 AM,RANDY,N,10738
HISCO100,HISCO PUMP,2664 ROBERT STREET,,JACKSONVILLE,FL,32207,904-448-1388,904-448-1390,,,,,,,,,,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,1/31/2012,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,JENNIFER,N,E,,N,N,E,,E,,N,E,,,,7/23/2010 3:07:04 PM,RANDY,5/24/2017 8:35:33 AM,RANDY,N,10739
SHEIK110,THE SHEIK SANDWICHES-ATLANTIC,9720 ATLANTIC BOULEVARD,,JACKSONVILLE,FL,32225,904-721-2660,904-721-2668,LOUIE,SALAMEH,louiesamaan@gmail.com,,,,LOUIE,SALAMEH,louiesamaan@gmail.com,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 10,5/17/2023,1000,,,93.45,0,0,0,0,0,93.45,Best Way,Destination,P,N,,0,Y,0,Y,P,5,0,Southside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/26/2010 10:29:21 AM,JACKIE,3/23/2021 11:38:21 AM,NATE,N,10741
SANDW100,THE SANDWICH COMPANY,8074 LONE STAR ROAD,,JACKSONVILLE,FL,32211,904-721-3232,,,,,,,,,,,,,,,FLORIDASALES,24,Artie Hardie - Existing,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 10,8/18/2010,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/26/2010 10:54:11 AM,JACKIE,6/3/2015 12:48:29 PM,RANDY,N,10742
ASIBU100,ASI BUILDING PRODUCTS,5030 SPRING PARK ROAD,,JACKSONVILLE,FL,32207,904-737-2425,,,,,,,,,,,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,7/28/2010,2500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8012445226-8  *10,0,Y,0,Y,P,5,0,Southside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/26/2010 2:20:15 PM,JACKIE,5/24/2017 8:35:54 AM,RANDY,N,10743
SHEIK120,THE SHEIK SANDWICHES-NORMANDY,5172 NORMANDY BOULEVARD,,JACKSONVILLE,FL,32205,904-802-0150,,TARZAN,AKEL,,,,,,,,,,,,FLORIDASALES,24,Artie Hardie - Existing,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 10,1/16/2015,2500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,7,0,Westside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/27/2010 2:54:54 PM,JACKIE,6/3/2015 12:50:45 PM,RANDY,N,10744
EAGLE100,EAGLE MOVING AND STORAGE,5540 HIGHWAY AVENUE,,JACKSONVILLE,FL,32254,904-855-0020,904-396-1633,KENNY,ADCOCK,KENNY@EAGLEMOVINGCO.COM,,,,,,,,,,,FLORIDASALES,77,ROBIN FRONTZ-new,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,IN THE OLD MERRITT MOVING BDG.,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/28/2010 9:57:36 AM,JACKIE,9/23/2010 11:10:55 AM,RANDY,N,10745
TATRA100,TATRA BUMPER INC.,3811 UNIVERSITY BLVD WEST,UNIT 37,JACKSONVILLE,FL,32217,904-448-1595,,MARIO,.,,,,,,,,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,5/8/2014,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/28/2010 11:09:37 AM,JACKIE,5/24/2017 8:36:21 AM,RANDY,N,10746
SANDW110,THE SANDWICH COMPANY-EMERSON,2011 EMERSON STREET,,JACKSONVILLE,FL,32207,904-396-3666,,,,,,,,,,,,,,,FLORIDASALES,24,Artie Hardie - Existing,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 10,4/26/2011,2500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/28/2010 11:48:16 AM,JACKIE,6/3/2015 12:48:44 PM,RANDY,N,10747
UGAAT100,UGA ATHLETICS,P.O. BOX 1472,,ATHENS,GA,30603,1-706-542-4858,,ARTHUR,JOHNSON,,,,,,,,,,,,FLORIDASALES,3,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/13/2015,10000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,13,0,Miscellaneous,N,Y,3,1,UGA,1 SELIG CIRCLE,BUTTS MEHRE BUILDING,ATHENS,GA,30602,MARK DELAFCHELL 706-201-7443,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,8/12/2010 11:08:08 AM,JACKIE,7/21/2015 11:25:41 AM,STEVE,N,10750
GOODG100,GOOD GUYS MOVERS,8036 DEVOE STREET,,JACKSONVILLE,FL,32220,904-781-7770,904-781-7748,,,,,,,,,,,,,,FLORIDASALES,77,ROBIN FRONTZ-new,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D. BY REQUEST,10/7/2010,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,7,0,Westside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,,,8/17/2010 3:49:12 PM,JACKIE,3/7/2017 11:03:17 AM,BRITTANY,N,10751
HELPI100,HELPING HANDS MOVERS,5323 FIRESTONE RD,SUITE #5,JACKSONVILLE,FL,32210,904-777-8910,904-693-8910,,,,,,,,,,,,,,FLORIDASALES,77,ROBIN FRONTZ-new,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,5/3/2017,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),Y,Y,1,1,HELPING HANDS MOVERS,5215 Firestone Rd.,,JAX,FL,32244,JIM HAMILTON,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,8/23/2010 8:36:33 AM,JACKIE,10/2/2015 2:10:25 PM,JACKIE,N,10752
PHOEN100,PHOENIX WIRE AND ROPE,700 CEDAR BAY ROAD,,JACKSONVILLE,FL,32218,904-367-1842,904-367-1843,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/29/2019,200,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,2,0,Northside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,Y,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,Joanna,N,E,,N,N,E,,E,,N,E,,,,8/23/2010 10:58:48 AM,JACKIE,3/2/2020 10:39:18 AM,NATE,N,10753
DISCO100,DISCOUNT STORE FIXTURES,1819 IONIA STREET,,JACKSONVILLE,FL,32206,904-355-6440,,BOB,GATES,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D. BY REQUEST,9/28/2020,200,,,0,0,0,0,0,0,0,WILL CALL,Destination,P,Y,,0,Y,0,Y,P,17,0,Customer Pickup,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,,,8/24/2010 10:02:44 AM,JACKIE,8/24/2010 10:06:28 AM,JACKIE,N,10754
SHIND100,SHINDLER DRIVE BAPTIST CHURCH,7100 SHINDLER DRIVE,,JACKSONVILLE,FL,32222,904-779-7086,904-779-0036,MARY,McNAIR,MMCNAIR@SHINDLER.ORG,,,,,,,,,,,FLORIDASALES,77,ROBIN FRONTZ-new,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,11/1/2012,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012617519C-1 *13,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,CLOSES AT NOON ON FRIDAYS,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,8/26/2010 9:46:08 AM,JACKIE,5/31/2011 11:06:23 AM,JACKIE,N,10755
ULTRA100,"ULTRA-TECH INTERNATIOAL, INC.",11542 DAVIS CREEK COURT,,JACKSONVILLE,FL,32256,904-292-1611,904-292-1325,MIKE,McGregor,MICHAEL.MCGREGOR@SPILLCONTAINMENT.COM,,,,,,,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,8/30/2010 9:23:23 AM,RANDY,5/24/2017 8:36:41 AM,RANDY,N,10756
SHEIK130,THE SHEIK SANDWICHES-MAIN,2708 NORTH MAIN STREET,,JACKSONVILLE,FL,32206,904-353-8181,,,,,,,,,,,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 15,4/27/2017,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,8/30/2010 11:02:52 AM,JACKIE,3/14/2017 2:12:30 PM,RANDY,N,10757
HOSEP100,HOSE POWER,ATT:ACCOUNTS PAYABLE,50 INDUSTRIAL LOOP N,ORANGE PARK,FL,32073,904-652-0874,904-652-0691,Teresa,trotter,ttrotter@hosepower.com,,,,,,,,,,,FLORIDASALES,50,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 60,6/24/2022,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,26-8012873257-7 *10,0,Y,0,Y,P,2,0,Northside,N,Y,1,2,HOSE POWER,3022 FAYE ROAD,,JACKSONVILLE,FL,32226,,,,,Use Item Price,i,I,,0,+,,,,bill op office,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,ANDREW,N,E,,N,N,E,,E,,N,E,,,,9/1/2010 11:24:09 AM,JACKIE,5/11/2017 2:23:03 PM,DAVID,N,10758
FLORI100,FLORIDA COOLING SUPPLY,P.O. BOX 2954,,JACKSONVILLE,FL,32203-2954,904-519-5550,904-519-5551,,,,,,,,,,,,,,FLORIDASALES,77,ROBIN FRONTZ-new,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/9/2010,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,1,FLORIDA COOLING SUPPLY,8475 WESTERN WAY,SUITE 240,JACKSONVILLE,FL,32256,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,9/8/2010 1:51:46 PM,JACKIE,9/8/2010 1:53:07 PM,JACKIE,N,10759
ANNES100,ANN'S SANDWICH SHOP,1803 EAST DUVAL STREET,,JACKSONVILLE,FL,32202,904-358-6429,,ANNE,FARAH,,,,,,,,,,,,FLORIDASALES,45,Michael Farah,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 10,8/20/2013,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,1,0,Downtown,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,9/9/2010 8:50:04 AM,JACKIE,4/17/2013 2:48:10 PM,LILA,N,10760
FLASH100,FLASH FOODS,DISTRIBUTION SOUTH,1107 WEST 12TH STREET,ALMA,GA,31510,1-912-632-5901,1-912-632-4162,CHUCK,OVERSTREET,COVERSTREET@FLASHFOODS.COM,,,,,,,,,,,FLORIDASALES,24,Artie Hardie - Existing,0,(UNASSIGNED),EX,Tax Exempt,N,,,(UnAssigned),NET 30,2/18/2014,5000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,003010027-5,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,1,FLASH FOODS,DISTRIBUTION SOUTH,1107 WEST 12TH STREET,ALMA,GA,31510,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,9/9/2010 9:12:41 AM,JACKIE,6/3/2015 12:49:00 PM,RANDY,N,10761
GEORG100,GEORGIA CROWN DISTRIBUTING CO.,ATTENTION: MARCILLA KLENZ,100 GEORGIA CROWN DRIVE,McDONOUGH,GA,30253,1-770-302-3099,1-770-302-3096,MARCILLA  H,KLENZ,MKLENZ@GEORGIACROWN.COM,,,,,,,,,,,FLORIDASALES,3,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/21/2015,5000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,13,0,Miscellaneous,N,Y,2,1,GEORGIA CROWN DISTRIBUTING CO.,BUILDING 200***NO APPT NECESSARY***,100 GEORGIA CROWN DRIVE,MCDONOUGH,GA,30253,ATTN: MARCILLA KLENZ,NO DELIVERY APPOINTMENT NEEDED,FOR JANITORIAL SUPPLIES..CALL,TINA CRITTENDON 770-302-3376,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,MARCILLA  H,N,E,,N,N,E,,E,,N,E,,,,9/14/2010 8:29:17 AM,JACKIE,2/4/2015 9:41:34 AM,STEVE,N,10762
DUSSK100,"DUSS, KENNY PA",4348 SOUTHPOINT BLVD,SUITE 101,JACKSONVILLE,FL,32216,904-543-4300,,CINDY,.,,,,,,,,,,,,FLORIDASALES,3,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 15,11/15/2010,2000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,9/17/2010 9:36:10 AM,JACKIE,9/11/2009 4:42:37 PM,CMS,N,10763
MARKH100,MARKHAM EXPRESS INC.,6570 STUART AVENUE,,JACKSONVILLE,FL,32254,904-713-8900,904-713-9553,TERESA,GIFFORD,tgifford@markhamexpress.com,,,,,,,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/31/2016,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,7,0,Westside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,TERESA,N,E,,N,N,E,,E,,N,E,,,,9/22/2010 2:58:00 PM,JACKIE,5/24/2017 8:37:06 AM,RANDY,N,10765
FLORI110,"FLORIDA BAPTIST CONVENTION, INC.",1230 HENDRICKS AVENUE,,JACKSONVILLE,FL,32207,904-596-3040,904-596-4448,,,,,,,,,,,,,,FLORIDASALES,77,ROBIN FRONTZ-new,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,5/26/2011,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012647675C-7 *16,0,Y,0,Y,P,5,0,Southside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,9/27/2010 12:08:03 PM,JACKIE,3/17/2011 9:03:47 AM,JACKIE,N,10766
SHORE100,SHORELINE,300 ALTON BOX ROAD,,JACKSONVILLE,FL,32218,904-696-2981,904-757-8427,TRACY,.,,TRACY,.,,TRACY,.,,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 20,1/13/2014,200,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8015354940-5  *10,0,Y,0,Y,P,2,0,Northside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,,,9/28/2010 10:33:54 AM,JACKIE,5/24/2017 8:37:29 AM,RANDY,N,10767
GREAT100,GREATER PAYNE CHAPEL AME,1230 CLAUDIA SPENCER ST.,,JACKSONVILLE,FL,32206,904-355-6015,904-353-7566,KENNETTA,CARTER,,Howard,DeSue,,VERONICA,DAWSON,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 10,12/30/2021,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012613551C-3,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,Deliver between 10:30 - 2:00.,,,Y,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,VERONICA,N,E,,Y,N,E,,E,,N,E,,,,9/29/2010 12:41:46 PM,RANDY,12/29/2021 3:17:04 PM,RANDY,N,10769
FAMOU100,FAMOUS SANDWICHES,7404 LEM TURNER ROAD,,JACKSONVILLE,FL,32208,904-768-1718,904-854-4590,JAMEEL,AKEL,,,,,,,,,,,,FLORIDASALES,24,Artie Hardie - Existing,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,2/23/2011,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,2,0,Northside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,,,10/4/2010 4:09:17 PM,JACKIE,6/3/2015 12:49:18 PM,RANDY,N,10770
OLYMP100,OLYMPIA GYM,5810 NORMANDY BLVD. #3,,JACKSONVILLE,FL,32205,904-378-1551,,PAT,MEINERT,INCLUBS@AOL.COM,,,,PAT,MEINERT,INCLUBS@AOL.COM,,,,,FLORIDASALES,51,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/27/2013,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,Y,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,10/7/2010 10:17:53 AM,RANDY,1/14/2015 4:47:51 PM,STEVE,N,10771
GOSIN100,GOS  DISTRIBUTORS,250 EAST 1ST STREET,,JACKSONVILLE,FL,32206,904-598-2977,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),CREDIT CARD,9/12/2016,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,10/11/2010 12:37:22 PM,JACKIE,10/8/2014 11:33:22 AM,JOHN,N,10774
