VendorAcct,VendorGroupCode,VendorName,Address1,Address2,City,State,Zip,OfficePhone,OfficeFax,WebAddress,OfficeContact,OfficeContactEmailAddress,POContact,POContactEmailAddress,APContact,APContactEmailAddress,ServiceContact,ServiceContactEmailAddress,POVendorName,POAddress1,POAddress2,POCity,POState,POZip,CreditLimit,CreditComments1,CreditComments2,Exp1MajorAcct,Exp2MajorAcct,MinPOAmt,MinPOWgt,MinPOCubes,Terms,Carrier,TaxFlag,FrtPpdCol,CheckType,Eligible1099Flag,Comments1,Comments2,VCustAcctNum,LeadTimeDays,ReviewCycleDays,POIssueOption,Field1,Field2,YTDTotPurchases,CurBalance,AgeBal1,AgeBal2,AgeBal3,AgeBal4,AgeBal5,AgeBal6,PendingOrdersBal,AgeStatus,AgeDelinquentFlag,AgeDelinquentBal,AvePmtDays,FirstIssuePODate,LastIssuePODate,PONumber,LastAPInvcDate,LastAPPmtDate,SetupTimeStamp,SetupBy,LastModifyTimeStamp,LastModifyBy,ObsoleteFlag,VendorID
NASSA100,AP,NASSAU INDUSTRIAL SUPPLY INC,P O BOX 164,,CALLAHAN,FL,32011,904-545-3033,,www.biggestindustrialbook.com,BO,bo@nassauindustrial.comcastbiz.net,BO,bo@nassauindustrial.comcastbiz.net,BO,bo@nassauindustrial.comcastbiz.net,,,NASSAU INDUSTRIAL SUPPLY INC,P O BOX 164,45327 MICKLER ST.,CALLAHAN,FL,32011,0,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,,,12/7/2011 9:54:06 AM,SUE,3/14/2012 9:41:26 AM,JACKIE,N,10353
SWISH100,PO,SWISHER HYGIENE,7037 COMMONWEALTH AVE,UNIT #10,JACKSONVILLE,FL,32254,904-891-5364,904-693-0508,,TAMMY,,TAMMY,,,,,,SWISHER INTERNATIONAL,7037 COMMONWEALTH AVE,UNIT #10,JACKSONVILLE,FL,32254,250,,,1200,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,6,12/8/2011,5/9/2014,206992,3/15/2014,3/15/2014,12/8/2011 11:11:42 AM,JACKIE,10/23/2013 3:55:22 PM,NEAL,N,10354
DATAL100,PO,"DATA LABEL, INC.",1000 SPRUCE STREET,,TERRE HAUTE,IN,47807,1-800-457-0676,1-812-238-1847,,CARLA,CJW@DATA-LABEL.COM,CARLA,CJW@DATA-LABEL.COM,,,,,"DATA LABEL, INC.",1000 SPRUCE STREET,,TERRE HAUTE,IN,47807,5000,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,14,12/19/2011,8/21/2012,204076,8/27/2012,9/21/2012,12/19/2011 11:32:48 AM,JACKIE,8/28/2012 9:23:01 AM,JACKIE,N,10355
TOOLT100,PO,TOOLTOPIA,,,,,,,,,,,,,,,,,TOOLTOPIA,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,12/27/2011,12/27/2011,203137,12/27/2011,12/27/2011,12/27/2011 2:57:21 PM,JOHN,12/27/2011 3:08:53 PM,JOHN,N,10357
SHELLAB,PO,"SHELDON MANUFACTURING,INC.",P.O.BOX 627,300 NORTH 26TH AVE.,CORNELIUS,OR,97113,503-640-3000,503-640-1366,,,,,,,,,,"SHELDON MANUFACTURING,INC.",P.O.BOX 627,300 NORTH 26TH AVE.,CORNELIUS,OR,97113,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,1/3/2012,1/3/2012,203144,12/22/2011,12/22/2011,1/3/2012 9:12:45 AM,JOHN,1/3/2012 9:43:53 AM,JOHN,N,10358
BENEF100,AP,"BENEFIT ADVISORS, INC.",1724 S.E. 17TH AVENUE,,OCALA,FL,34471,904-332-9084,904-332-9086,,JOEY,JJANSSEN@BENEFIT-ADVISORS.COM,JOEY,JJANSSEN@BENEFIT-ADVISORS.COM,,,,,"BENEFIT ADVISORS, INC.",6620 SOUTHPOINT DRIVE S #600,,JACKSONVILLE,FL,32216,500,,,6390,,0,0,0,N10,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,12,,,,12/28/2011,1/9/2012,1/3/2012 2:33:14 PM,JACKIE,,,N,10359
BLICK100,PO,BLICK ART SUPPLY,,,,,,,,,,,,,,,,,BLICK ART SUPPLY,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,5,1/5/2012,1/5/2012,203164,1/5/2012,1/10/2012,1/5/2012 12:51:45 PM,JOHN,9/25/2012 10:19:08 AM,JOHN,N,10360
JBNASE,PO,J.B. NASE CO.,2124 EDISON AVE,,JACKSONVILLE,FL,,904-355-4579,,,,,,,,,,,J.B. NASE CO.,2124 EDISON AVE,,JACKSONVILLE,FL,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,Y,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,1/10/2012,1/10/2012,203182,1/10/2012,1/10/2012,1/10/2012 8:37:32 AM,JOHN,9/25/2012 11:22:21 AM,JOHN,N,10361
SANF/DYMO,PO,SANFORD LP  (DYMO),1660 RAILROAD AVE.,,SHELBYVILLE,TN,37160,1-800-426-7827,,,,,,,,,,,SANFORD LP  (DYMO),1660 RAILROAD AVE.,,SHELBYVILLE,TN,37160,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,1,1/12/2012,1/12/2012,203204,1/10/2012,1/11/2012,1/12/2012 1:26:28 PM,JOHN,10/1/2012 8:19:33 AM,JACKIE,N,10362
JNTSERV,PO,JNT TECHNICAL SERVICE,85 INDUSTRIAL AVE.,,LITTLE FERRY,NJ,7643,1-201-641-2130,,,,,,,,,,,JNT TECHNICAL SERVICE,85 INDUSTRIAL AVE.,,LITTLE FERRY,NJ,7643,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,28,1/18/2012,4/21/2014,206909,4/15/2014,7/22/2014,1/18/2012 2:26:32 PM,JOHN,5/13/2013 12:37:50 PM,JOHN,N,10363
BUCCA100,PO,"BUCCANEER, INC.",2210 DEFOOR HILLS ROAD,,ATLANTA,GA,30318,1-800-445-9122,1-800-786-6668,,NINA,nina@buccaneerinc.com,NINA,nina@buccaneerinc.com,,,,,"BUCCANEER, INC.",2210 DEFOOR HILLS ROAD,,ATLANTA,GA,30318,2000,,,1200,,0,0,0,N15,Best Way,N,P,OI,N,ACCT # 9467,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,18,1/25/2012,2/22/2019,212126,3/1/2019,3/15/2019,1/24/2012 4:39:57 PM,JACKIE,8/27/2012 9:02:32 AM,JACKIE,N,10364
WAYFA100,PO,WAYFAIR.COM,,,,,,,,WAYFAIR .COM,,,,,,,,,WAYFAIR.COM,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,1/31/2012,1/31/2012,203275,2/1/2012,2/1/2012,1/31/2012 9:57:57 AM,JOHN,10/1/2012 8:20:02 AM,JACKIE,N,10365
MEIJE100,PO,MEIJER.COM,2929 WALKERS AVE N.W.,,GRAND RAPIDS,MI,49544,1-877-363-4537,,,,,,,,,,,MEIJER.COM,2929 WALKERS AVE N.W.,,GRAND RAPIDS,MI,49544,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,7,2/20/2012,2/20/2012,203347,2/20/2012,2/13/2012,2/10/2012 9:46:21 AM,JOHN,2/20/2012 12:43:48 PM,JACKIE,N,10366
JOHNS100,PO,JOHNSTONE SUPPLY,11710 CENTRAL  PARKWAY,,JACKSONVILLE,FL,32224,904-641-2282,904-645-0715,,,,,,,,,,JOHNSTONE SUPPLY,11710 CENTRAL  PARKWAY,,JACKSONVILLE,FL,32224,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,2,2/13/2012,6/25/2012,203845,6/25/2012,6/29/2012,2/13/2012 10:55:15 AM,JOHN,,,N,10368
TROYI100,PO,"TROY INDUSTRIES, INC.",2100 N.W. 102 PLACE,,DORAL,FL,33172,1-800-330-7247,1-305-325-8023,WWW.TROYINDUSTRIES.COM,MARTHA,,STEVEN,RAGS@TROYINDUSTRIES.COM,STEVEN,RAGS@TROYINDUSTRIES.COM,,,"TROY INDUSTRIES, INC.",2100 N.W. 102 PLACE,,DORAL,FL,33172,5000,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,1,2/15/2012,4/9/2020,212844,4/9/2020,5/8/2020,2/14/2012 3:06:53 PM,JACKIE,10/8/2018 3:12:21 PM,PETE,N,10369
M2GRE100,PO,M2 GREEN REDEVELOPMENT,14377 PULP MILL ROAD,,MISSOULA,MT,59808,1-406-546-3919,,,,,,,,,,,M2 GREEN REDEVELOPMENT,14377 PULP MILL ROAD,,MISSOULA,MT,59808,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,2/15/2012,2/15/2012,203339,2/15/2012,2/15/2012,2/15/2012 1:18:20 PM,JOHN,2/16/2012 3:04:02 PM,JACKIE,N,10370
TURNACE,PO,TURNER ACE HARDWARE,5827 ARLINGTON ROAD,,JACKSONVILLE,FL,,743-8888,,,,,,,,,,,TURNER ACE HARDWARE,5827 ARLINGTON ROAD,,JACKSONVILLE,FL,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,2/23/2012,2/23/2012,203370,2/20/2012,2/20/2012,2/23/2012 2:15:33 PM,JOHN,10/1/2012 8:20:21 AM,JACKIE,N,10373
ADVAN100,PO,ADVANCE FASTENERS,7370 BRAMALEA RD.,"UNIT 34,MISSISSAUGA","ONTARIO,CANADA",,L5S 1N6,1-800-363-7866,1-905-673-3024,,TONY,tony@advancefasteners.com,TONY,tony@advancefasteners.com,,,,,ADVANCE FASTENERS,7370 BRAMALEA RD.,"UNIT 34,MISSISSAUGA","ONTARIO,CANADA",,L5S 1N6,0,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,22,3/8/2012,1/29/2016,209433,2/5/2016,2/26/2016,3/8/2012 1:40:16 PM,JOHN,12/28/2015 9:40:08 AM,STEVE,N,10376
CCDICKSON,PO,CC DICKSON COMPANY,P.O.BOX 13501,,ROCK HILL,SC,29731,354-0600,355-7096,,,,,,,,,,CC DICKSON COMPANY,1004 ROSSELLE ST.,,JACKSONVILLE,FL,,0,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,185062,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,3/9/2012,8/17/2012,204061,9/5/2012,9/5/2012,3/9/2012 9:23:04 AM,JOHN,9/25/2012 10:20:40 AM,JOHN,N,10378
CHARL100,AP,CHARLES JONES,1556 EVERGREEN AVNUE,,JACKSONVILLE,FL,32206,,,,,,,,,,,,CHARLES JONES,1556 EVERGREEN AVNUE,,JACKSONVILLE,FL,32206,0,,,6200,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,,5/4/2012,3/9/2012 2:10:38 PM,JACKIE,10/1/2012 8:21:46 AM,JACKIE,N,10379
LAWRE100,AP,LAWRENCE HENDERSON,1558 HARRISON STREET,,JACKSONVILLE,FL,32206,,,,,,,,,,,,LAWRENCE HENDERSON,1558 HARRISON STREET,,JACKSONVILLE,FL,32206,0,,,6200,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,,5/4/2012,3/9/2012 2:11:12 PM,JACKIE,,,N,10380
SURFA100,PO,SURFACE PREP SUPPLY,600 E.8TH STREET,,JACKSONVILLE,FL,32206,355-0516,,,,,,,,,,,SURFACE PREP SUPPLY,600 E.8TH STREET,,JACKSONVILLE,FL,32206,0,,,1200,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,18,3/9/2012,9/9/2013,205740,9/19/2013,9/19/2013,3/9/2012 3:23:43 PM,JOHN,,,N,10381
APEXC100,PO,APEX COLOR,200 NORTH LEE STREET,,JACKSONVILLE,FL,32204,904-358-2928,1-800-380-0553,,,,ORIETTA,ORIETTA@APEXCOLOR.NET,,,,,APEX COLOR,200 NORTH LEE STREET,,JACKSONVILLE,FL,32204,10000,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,7,4/19/2012,11/3/2013,206090,10/28/2013,11/10/2013,4/3/2012 5:04:22 PM,JACKIE,2/23/2017 12:25:42 PM,PETE,N,10382
TOWER100,PO,TOWER AIR FRESHENERS,P.O. BOX 215,,HAMMOND,LA,70404,1-888-601-0857,1-866-370-0431,http://www.timemist.net/main.sc;jsessionid=96D45A250C7971480,BOB,sales@toweraf.com,BOB,sales@toweraf.com,,,,,TOWER AIR FRESHENERS,P.O. BOX 215,,HAMMOND,LA,70404,250,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,7,4/19/2012,7/15/2016,209911,7/15/2016,8/5/2016,4/19/2012 4:42:28 PM,JACKIE,,,N,10383
SALEM100,AP,SALEM LEASING CORPORATION,P.O. BOX 890788,,CHARLOTTE,NC,28289-0788,1-800-877-2536,,,THERESA,,THERESA,,,,,,SALEM LEASING CORPORATION,P.O. BOX 890788,,CHARLOTTE,NC,28289-0788,2000,,,6620,,0,0,0,N10,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,47,,,,3/7/2012,4/23/2012,4/23/2012 3:06:43 PM,JACKIE,4/23/2012 3:07:21 PM,JACKIE,N,10385
CARBO100,PO,CARBOLINE,2150 SCHUETZ ROAD,,ST. LOUIS,MO,63146,904-576-0800,877-389-3008,,ERIC,,ERIC,,,,,,CARBOLINE,P.O.BOX 931942,,CLEVELAND,OH,44193-0004,0,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,EMail,,,,0,0,0,0,0,0,0,0,Cur,N,0,21,4/24/2012,8/23/2016,210013,8/30/2016,8/31/2016,4/24/2012 1:54:16 PM,JOHN,7/19/2021 1:42:37 PM,NATE,N,10386
PHENI100,PO,PHENIX SUPPLY COMPANY,11705 INDUSTRY DRIVE,,JACKSONVILLE,FL,32218,904-696-7685,,,,,,,,,,,PHENIX SUPPLY COMPANY,11705 INDUSTRY DRIVE,,JACKSONVILLE,FL,32218,200,,,1200,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,5/1/2012,1/29/2013,204704,1/30/2013,1/30/2013,5/1/2012 11:10:50 AM,JACKIE,1/29/2013 11:00:29 AM,JACKIE,N,10387
ORECK100,PO,ORECK COMMERCIAL SALES,100 ARMSTRONG ROAD,SUITE 101,PLYMOUTH,MA,2360,1-800-242-1378,1-508-732-9170,,,,,,,,,,ORECK COMMERCIAL SALES,100 ARMSTRONG ROAD,SUITE 101,PLYMOUTH,MA,2360,2500,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,8,5/2/2012,8/7/2013,205572,8/7/2013,8/7/2013,5/2/2012 4:23:34 PM,JACKIE,,,N,10388
APEXP100,PO,APEX PACKAGING PRODUCTS,15105-D JOHN J. DELANEY #301,,CHARLOTTE,NC,28277,1-800-476-8273,1-704-283-0292,,LORI,lori@apexpackaging.com,LORI,lori@apexpackaging.com,,,,,APEX PACKAGING PRODUCTS,15105-D JOHN J. DELANEY #301,,CHARLOTTE,NC,28277,10000,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,34,5/24/2012,1/24/2013,204606,10/23/2012,11/28/2012,5/18/2012 1:42:46 PM,JACKIE,12/3/2012 11:44:07 AM,JACKIE,N,10389
ARSP,PO,"AIR SPENCER USA, LLC",P.O. BOX 1541,,AMERICAN FORK,UT,84003,1-877-801-5151,1-800-515-9976,,HENRY,HENRY@AIRSPENCERUSA.COM,HENRY,HENRY@AIRSPENCERUSA.COM,,,,,"AIR SPENCER USA, LLC",P.O. BOX 1541,,AMERICAN FORK,UT,84003,0,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,97,5/18/2012,5/18/2012,203701,9/11/2012,9/21/2012,5/18/2012 3:59:59 PM,JACKIE,,,N,10390
PRIME100,PO,PRIMETAC,223 GATES ROAD,,LITTLE FERRY,NJ,7643,1-201-440-3806,1-800-925-4858,http://www.primetac.com/,,,MARILYN,MARILYN@PRIMETAC.COM,,,,,PRIMETAC,223 GATES ROAD,,LITTLE FERRY,NJ,7643,5000,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,27,5/24/2012,3/27/2017,210582,3/30/2017,4/21/2017,5/24/2012 8:46:46 AM,JACKIE,3/11/2015 2:18:52 PM,STEVE,N,10391
JHLSU100,PO,JHL SUPPLY,28 W.FIRST STREET SOUTH,,FULTON,NY,13069,1-800-5371339,,,,,,,,,,,JHL SUPPLY,28 W.FIRST STREET SOUTH,,FULTON,NY,13069,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,5/25/2012,5/25/2012,203734,5/16/2012,5/16/2012,5/25/2012 3:27:23 PM,JOHN,10/1/2012 8:22:06 AM,JACKIE,N,10392
WESTP100,PO,WEST PAK INC.,P.O. BOX 763847,,DALLAS,TX,75376,1-214-337-8984,,,DOUG,007wilson@cox.net,DOUG,007wilson@cox.net,,,,,WEST PAK INC.,4111 PLATINUM WAY,,DALLAS,TX,75237,10000,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,24,6/20/2012,1/12/2015,208008,2/3/2015,3/20/2015,6/4/2012 10:13:11 AM,JACKIE,12/28/2015 1:58:09 PM,STEVE,N,10393
GLOIND,PO,GLOBAL INDUSTRIAL,,,,,,1-888-978-7759,,,,,,,,,,,GLOBAL INDUSTRIAL,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,2007804,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,14,6/6/2012,5/10/2013,205152,5/10/2013,8/19/2015,6/6/2012 1:56:22 PM,JOHN,5/10/2013 12:16:52 PM,JOHN,N,10394
SMITH100,PO,SMITH CORONA LABELS AND RIBBONS,P.O. BOX 392337,,CLEVELAND,OH,44193,1-800-959-6388,,,ANTHONY,arscott@smithcorona.com,BRANDON,zwigart@smithcorona.com,,,,,SMITH CORONA LABELS AND RIBBONS,3830 KELLEY AVE.,,CLEVELAND,OH,44193,5000,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,39,6/11/2012,11/15/2012,204424,11/16/2012,1/3/2013,6/11/2012 2:41:18 PM,JACKIE,2/18/2014 8:53:08 AM,JOHN,N,10395
FACTO100,PO,FACTORY AUTHORIZED OUTLET,,,,,,,,,,,,,,,,,FACTORY AUTHORIZED OUTLET,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,6/12/2012,6/12/2012,203799,6/12/2012,6/12/2012,6/12/2012 12:51:23 PM,JOHN,,,N,10396
TOOLS100,PO,TOOLS FOR A TIME,,,,,,,,,,,,,,,,,TOOLS FOR A TIME,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,9,6/21/2012,6/21/2012,203800,6/21/2012,6/12/2012,6/12/2012 12:52:12 PM,JOHN,6/12/2012 12:53:28 PM,JOHN,N,10397
BASSPRO,PO,BASS PRO SHOPS,,,,,,,,WWW.BASSPRO.COM,,,,,,,,,BASS PRO SHOPS,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,2,6/21/2012,6/21/2012,203837,6/22/2012,6/20/2012,6/21/2012 1:42:09 PM,JOHN,9/25/2012 10:16:35 AM,JOHN,N,10398
ALLIA100,PO,ALLIANCE RUBBER COMPANY,210 CARPENTER DAM ROAD,,HOT SPRINGS,AR,71903-0950,800-626-5940,501-262-3948,,SHERYL,sfryar@alliance-rubber.com,,,,,,,ALLIANCE RUBBER COMPANY,210 CARPENTER DAM ROAD,,HOT SPRINGS,AR,71903-0950,0,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,,,6/29/2012 8:24:02 AM,RANDY,10/1/2012 8:22:16 AM,JACKIE,N,10400
GEIINT,PO,GEI INTERNATIONAL,,,,,,315-463-9261,,,,,,,,,,,GEI INTERNATIONAL,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,2,7/3/2012,7/3/2012,203886,7/1/2012,7/3/2012,7/3/2012 11:11:04 AM,JOHN,10/19/2012 2:48:42 PM,JOHN,N,10401
CORNE100,PO,CORNERSTONE SUPPLY CO.,,,,,,,,,,,,,,,,,CORNERSTONE SUPPLY CO.,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,3,7/23/2012,11/5/2012,204362,11/13/2012,11/13/2012,7/23/2012 9:06:55 AM,JOHN,9/25/2012 11:13:32 AM,JOHN,N,10402
PARCP100,PO,PARC PACKAGING,P.O. BOX 47980,,JACKSONVILLE,FL,32247,,,,RONNIE,rcalugar@parcpackaging.com,RONNIE,rcalugar@parcpackaging.com,,,,,PARC PACKAGING,4344 HIGHWAY HIGHWAY,,JACKSONVILLE,FL,32207,0,,,1200,,0,0,0,N20,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,27,7/27/2012,7/27/2012,203986,8/8/2012,9/4/2012,7/27/2012 1:47:45 PM,JACKIE,7/3/2013 9:01:11 AM,JOHN,N,10403
SUNTR100,AP,SUNTRUST BANK,P.O. BOX 791250,,BALTIMORE,MD,21279-1250,,,,,,,,,,,,SUNTRUST BANK,P.O. BOX 791250,,BALTIMORE,MD,21279-1250,0,,,1200,,0,0,0,N10,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,13,,,,3/25/2013,4/13/2013,7/30/2012 1:30:55 PM,JACKIE,8/13/2012 2:19:37 PM,JACKIE,N,10404
GEXPRO,PO,GEXPRO,,,,,,904-350-7000,,,,,,,,,,,GEXPRO,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,10,8/23/2012,8/23/2012,204084,9/11/2012,9/21/2012,8/23/2012 8:40:38 AM,JOHN,10/1/2012 8:22:26 AM,JACKIE,N,10406
LINKM100,PO,LINKMAX PAPER,2904 SOUTH SHERIDAN WAY---SUITE 303,"OAKVILLE, ONTARIO",CANADA,,L6J 7L7,1-905-829-0053,1-905-829-0059,,,,GLENN,paperusa@cox.net,,,,,LINKMAX PAPER,2904 SOUTH SHERIDAN WAY---SUITE 303,"OAKVILLE, ONTARIO",CANADA,,L6J 7L7,5000,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,23,8/28/2012,3/11/2016,209562,3/14/2016,4/8/2016,8/24/2012 4:02:11 PM,JACKIE,7/5/2016 8:52:49 AM,NEAL,N,10407
LSSTR100,PO,LS STRAPPING INC.,3238 E. 82ND STREET,,CLEVELAND,OH,44104,1-216-341-7554,1-216-429-3071,,ROBIN,rdew@csmpaper.com,ROBIN,rdew@csmpaper.com,,,,,LS STRAPPING INC.,3238 E. 82ND STREET,,CLEVELAND,OH,44104,0,,,1200,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,29,9/6/2012,9/6/2012,204132,9/17/2012,10/16/2012,9/6/2012 11:14:05 AM,JACKIE,11/1/2012 1:47:27 PM,JACKIE,N,10408
GANMTN,PO,GANDER MOUNTAIN,,,,,,,,,,,,,,,,,GANDER MOUNTAIN,,,,,,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,1,9/17/2012,9/17/2012,204173,9/18/2012,9/17/2012,9/17/2012 2:51:02 PM,JOHN,10/1/2012 8:22:34 AM,JACKIE,N,10409
MONRO100,PO,MONROE SYSTEMS,2530 PEARL BUCK ROAD,SUITE B,BRISTOL,PA,19007,,,,,,,,,,,,MONROE SYSTEMS,2530 PEARL BUCK ROAD,SUITE B,BRISTOL,PA,19007,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,1,11/21/2012,11/21/2012,204452,11/20/2012,11/21/2012,11/21/2012 8:49:28 AM,JOHN,,,N,10411
TANGO100,PO,TANGO SHATTERPROOF,PO BOX 737,,WALPOLE,MA,2081,,,,KAY,,KAY,,,,,,TANGO SHATTERPROOF,PO BOX 737,,WALPOLE,MA,2081,1000,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,11/28/2012,11/28/2012,204471,12/5/2012,12/5/2012,11/28/2012 4:26:49 PM,JACKIE,11/28/2012 5:11:06 PM,JACKIE,N,10412
FREIG100,AP,FREIGHTQUOTE.COM,1495 PAYSPHERE CIRCLE,,CHICAGO,IL,60674,1-800-323-5441,,,CHRIS,crome@freightquote.com,CHRIS,crome@freightquote.com,,,,,FREIGHTQUOTE.COM,1495 PAYSPHERE CIRCLE,,CHICAGO,IL,60674,0,,,6570,,0,0,0,N15,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,38,,,,11/26/2012,1/3/2013,11/30/2012 11:27:27 AM,JACKIE,,,N,10413
